name,source,target,length,free_flow_speed,jam_density,merge_priority
E1623,461754769,461755418,32.695,7.0,0.16,1
E1624,461754769,461754754,16.486,7.0,0.16,1
E1625,461754771,427593339,27.602,7.0,0.16,1
E1626,461754771,426962417,23.741,7.0,0.16,1
E1627,461754771,461754773,62.87,7.0,0.16,1
E1628,461754771,9190068705,21.378,7.0,0.16,1
E1629,461754773,461754635,21.414,7.0,0.16,1
E1630,461754773,461754775,19.99,7.0,0.16,1
E1631,461754773,461754771,62.87,7.0,0.16,1
E1632,461754774,427593339,59.708,7.0,0.16,1
E1633,461754774,461754775,7.611,7.0,0.16,1
E1634,461754774,461754802,29.846,7.0,0.16,1
E1635,461754775,461754773,19.99,7.0,0.16,1
E1636,461754775,461754774,7.611,7.0,0.16,1
E1637,461754775,10063081060,10.444,7.0,0.16,1
E1638,461754777,461754779,74.372,7.0,0.16,1
E1639,461754777,461754795,27.773,7.0,0.16,1
E1640,461754777,10063081057,14.247,7.0,0.16,1
E1641,461754777,9190068706,39.925,7.0,0.16,1
E1642,461754779,10063081059,28.022,7.0,0.16,1
E1643,461754779,456033217,96.688,7.0,0.16,1
E1644,461754779,461754777,74.372,7.0,0.16,1
E1645,461754780,10934276527,5.816,4.0,0.16,1
E1646,461754780,10063081050,9.145,4.0,0.16,1
E1647,461754780,9190068706,66.012,7.0,0.16,1
E1648,461754782,461754793,26.238,7.0,0.16,1
E1649,461754782,461754902,35.359,7.0,0.16,1
E1650,461754782,461754787,128.045,7.0,0.16,1
E1651,461754782,10063081057,26.355,7.0,0.16,1
E1652,461754787,461754791,31.725,7.0,0.16,1
E1653,461754787,461755387,35.768,7.0,0.16,1
E1654,461754787,10063081069,23.684,7.0,0.16,1
E1655,461754787,461754782,128.045,7.0,0.16,1
E1656,461754791,461754787,31.725,7.0,0.16,1
E1657,461754791,10063081067,84.26,7.0,0.16,1
E1658,461754793,461754905,34.755,7.0,0.16,1
E1659,461754793,461754782,26.238,7.0,0.16,1
E1660,461754793,11394023967,20.102,7.0,0.16,1
E1661,461754795,461754777,27.773,7.0,0.16,1
E1662,461754795,461754807,20.906,7.0,0.16,1
E1663,461754795,461754804,38.56,7.0,0.16,1
E1664,461754797,461754829,16.746,4.0,0.16,1
E1665,461754797,10934276527,17.15,4.0,0.16,1
E1666,461754797,461754804,62.272,7.0,0.16,1
E1667,461754797,10063081046,52.027,7.0,0.16,1
E1668,461754802,461754774,29.846,7.0,0.16,1
E1669,461754802,461754633,53.112,7.0,0.16,1
E1670,461754802,10063081061,8.962,7.0,0.16,1
E1671,461754804,461754797,62.272,7.0,0.16,1
E1672,461754804,461754795,38.56,7.0,0.16,1
E1673,461754804,461754817,22.575,7.0,0.16,1
E1674,461754804,9190068706,24.252,7.0,0.16,1
E1675,461754806,461754833,13.759,4.0,0.16,1
E1676,461754806,461754829,6.523,4.0,0.16,1
E1677,461754806,461754817,57.456,7.0,0.16,1
E1678,461754807,461754795,20.906,7.0,0.16,1
E1679,461754807,461754810,23.818,7.0,0.16,1
E1680,461754807,461754817,38.997,7.0,0.16,1
E1681,461754810,461754807,23.818,7.0,0.16,1
E1682,461754810,10063081060,21.378,7.0,0.16,1
E1683,461754810,461754815,37.415,7.0,0.16,1
E1684,461754814,461754841,9.431,4.0,0.16,1
E1685,461754814,461754833,10.825,4.0,0.16,1
E1686,461754814,461754815,55.889,7.0,0.16,1
E1687,461754815,461754817,25.723,7.0,0.16,1
E1688,461754815,10063081061,24.445,7.0,0.16,1
E1689,461754815,461754814,55.889,7.0,0.16,1
E1690,461754815,461754810,37.415,7.0,0.16,1
E1691,461754817,461754804,22.575,7.0,0.16,1
E1692,461754817,461754815,25.723,7.0,0.16,1
E1693,461754817,461754807,38.997,7.0,0.16,1
E1694,461754817,461754806,57.456,7.0,0.16,1
E1695,461754818,461754843,46.95,7.0,0.16,1
E1696,461754818,427593168,26.317,4.0,0.16,1
E1697,461754818,10063081076,21.344,4.0,0.16,1
E1698,461754824,10053178949,24.497,7.0,0.16,1
E1699,461754824,456033195,16.108,7.0,0.16,1
E1700,461754824,10063081049,21.19,7.0,0.16,1
E1701,461754827,10063081046,22.725,7.0,0.16,1
E1702,461754827,461754832,18.854,7.0,0.16,1
E1703,461754827,461754829,49.924,7.0,0.16,1
E1704,461754829,461754806,6.523,4.0,0.16,1
E1705,461754829,461754797,16.746,4.0,0.16,1
E1706,461754829,461754827,49.924,7.0,0.16,1
E1707,461754832,461754827,18.854,7.0,0.16,1
E1708,461754832,461754835,20.208,7.0,0.16,1
E1709,461754832,461754833,51.868,7.0,0.16,1
E1710,461754833,461754814,10.825,4.0,0.16,1
E1711,461754833,461754806,13.759,4.0,0.16,1
E1712,461754833,461754832,51.868,7.0,0.16,1
E1713,461754835,461754832,20.208,7.0,0.16,1
E1714,461754835,461754843,25.13,7.0,0.16,1
E1715,461754835,461754841,50.698,7.0,0.16,1
E1716,461754841,461754633,23.917,4.0,0.16,1
E1717,461754841,461754814,9.431,4.0,0.16,1
E1718,461754841,461754835,50.698,7.0,0.16,1
E1719,461754843,461754835,25.13,7.0,0.16,1
E1720,461754843,461754818,46.95,7.0,0.16,1
E1721,461754843,10063081075,21.826,7.0,0.16,1
E1722,461754845,427593224,33.786,7.0,0.16,1
E1723,461754845,427593225,38.891,7.0,0.16,1
E1724,461754845,461754847,50.017,7.0,0.16,1
E1725,461754847,461754849,10.275,7.0,0.16,1
E1726,461754847,461754845,50.017,7.0,0.16,1
E1727,461754847,461754860,68.58200000000001,7.0,0.16,1
E1728,461754849,461754856,54.82,7.0,0.16,1
E1729,461754849,461754847,10.275,7.0,0.16,1
E1730,461754849,461754872,30.163,7.0,0.16,1
E1731,461754856,461754849,54.82,7.0,0.16,1
E1732,461754856,10063081077,33.054,7.0,0.16,1
E1733,461754856,461754860,20.733,7.0,0.16,1
E1734,461754860,461754856,20.733,7.0,0.16,1
E1735,461754860,10063081078,17.998,7.0,0.16,1
E1736,461754860,461754847,68.58200000000001,7.0,0.16,1
E1737,461754863,10063081077,24.942,7.0,0.16,1
E1738,461754863,461754872,28.155,7.0,0.16,1
E1739,461754863,461754881,34.2,7.0,0.16,1
E1740,461754865,456033192,16.036,7.0,0.16,1
E1741,461754865,456033181,18.876,7.0,0.16,1
E1742,461754865,461754879,42.898,7.0,0.16,1
E1743,461754872,461754863,28.155,7.0,0.16,1
E1744,461754872,427593225,48.615,7.0,0.16,1
E1745,461754872,461754875,115.173,7.0,0.16,1
E1746,461754872,461754849,30.163,7.0,0.16,1
E1747,461754875,456033181,2.286,7.0,0.16,1
E1748,461754875,427593376,32.023,7.0,0.16,1
E1749,461754875,461754872,115.173,7.0,0.16,1
E1750,461754879,461754865,42.898,7.0,0.16,1
E1751,461754879,461754881,34.967,7.0,0.16,1
E1752,461754879,461754886,118.90700000000001,7.0,0.16,1
E1753,461754881,461754879,34.967,7.0,0.16,1
E1754,461754881,461754863,34.2,7.0,0.16,1
E1755,461754881,461754886,89.785,7.0,0.16,1
E1756,461754886,461754881,89.785,7.0,0.16,1
E1757,461754886,461754879,118.90700000000001,7.0,0.16,1
E1758,461754886,10063081077,101.949,7.0,0.16,1
E1759,461754887,456033193,50.305,7.0,0.16,1
E1760,461754887,456033141,13.219,4.0,0.16,1
E1761,461754887,456033174,19.548,4.0,0.16,1
E1762,461754889,456033209,33.397,7.0,0.16,1
E1763,461754889,427531050,48.811,4.0,0.16,1
E1764,461754889,11158493215,58.175,4.0,0.16,1
E1765,461754899,456033139,20.007,7.0,0.16,1
E1766,461754899,461754961,58.629999999999995,7.0,0.16,1
E1767,461754902,461754782,35.359,7.0,0.16,1
E1768,461754902,456033215,32.821,7.0,0.16,1
E1769,461754902,461755387,127.356,7.0,0.16,1
E1770,461754905,461754635,42.421,7.0,0.16,1
E1771,461754905,461754793,34.755,7.0,0.16,1
E1772,461754905,10997162419,27.112,7.0,0.16,1
E1773,461754908,456033123,81.752,7.0,0.16,1
E1774,461754908,456033117,34.328,7.0,0.16,1
E1775,461754908,10063059459,122.386,7.0,0.16,1
E1776,461754911,427531071,7.701,4.0,0.16,1
E1777,461754911,456036802,10.933,4.0,0.16,1
E1778,461754911,11395353813,69.17699999999999,7.0,0.16,1
E1779,461754913,456033139,38.533,7.0,0.16,1
E1780,461754913,456033131,86.165,7.0,0.16,1
E1781,461754913,461754950,36.559,7.0,0.16,1
E1782,461754917,461754919,31.481,7.0,0.16,1
E1783,461754917,10063594242,21.404,7.0,0.16,1
E1784,461754919,461754924,35.669,7.0,0.16,1
E1785,461754919,461754917,31.481,7.0,0.16,1
E1786,461754919,6196897701,125.38,7.0,0.16,1
E1787,461754924,461754927,35.417,7.0,0.16,1
E1788,461754924,461754919,35.669,7.0,0.16,1
E1789,461754927,426962377,22.498,7.0,0.16,1
E1790,461754927,461754924,35.417,7.0,0.16,1
E1791,461754942,461754961,17.453,7.0,0.16,1
E1792,461754942,461754944,85.644,7.0,0.16,1
E1793,461754944,10063594242,23.429,7.0,0.16,1
E1794,461754944,461754947,26.774,7.0,0.16,1
E1795,461754944,461754942,85.644,7.0,0.16,1
E1796,461754947,461754944,26.774,7.0,0.16,1
E1797,461754947,456033131,36.943,7.0,0.16,1
E1798,461754947,461754950,87.428,7.0,0.16,1
E1799,461754950,461754961,8.676,7.0,0.16,1
E1800,461754950,461754913,36.559,7.0,0.16,1
E1801,461754950,461754947,87.428,7.0,0.16,1
E1802,461754961,461754942,17.453,7.0,0.16,1
E1803,461754961,461754950,8.676,7.0,0.16,1
E1804,461754961,461754899,58.629999999999995,7.0,0.16,1
E1805,461755126,461755134,31.784,7.0,0.16,1
E1806,461755126,461755131,87.291,7.0,0.16,1
E1807,461755126,456033117,38.728,7.0,0.16,1
E1808,461755131,461755126,87.291,7.0,0.16,1
E1809,461755131,461755137,29.016,7.0,0.16,1
E1810,461755131,456036837,17.296,7.0,0.16,1
E1811,461755131,456033115,34.716,7.0,0.16,1
E1812,461755134,461755126,31.784,7.0,0.16,1
E1813,461755134,10063059459,35.205,7.0,0.16,1
E1814,461755134,11394021804,36.836,7.0,0.16,1
E1815,461755137,461755131,29.016,7.0,0.16,1
E1816,461755137,426962372,17.769,7.0,0.16,1
E1817,461755137,11394021803,33.585,7.0,0.16,1
E1818,461755220,427531069,36.965,7.0,0.16,1
E1819,461755220,426962377,69.535,7.0,0.16,1
E1820,461755386,461755387,31.536,7.0,0.16,1
E1821,461755386,427593388,33.443,7.0,0.16,1
E1822,461755386,456033215,127.94,7.0,0.16,1
E1823,461755387,461754787,35.768,7.0,0.16,1
E1824,461755387,461755386,31.536,7.0,0.16,1
E1825,461755387,461754902,127.356,7.0,0.16,1
E1826,461755388,461755389,32.907,7.0,0.16,1
E1827,461755388,461754645,27.604,7.0,0.16,1
E1828,461755388,461755427,25.427,7.0,0.16,1
E1829,461755389,461754687,31.147,7.0,0.16,1
E1830,461755389,461755388,32.907,7.0,0.16,1
E1831,461755389,461755399,44.103,7.0,0.16,1
E1832,461755389,461755418,24.76,7.0,0.16,1
E1833,461755399,10063081073,15.115,7.0,0.16,1
E1834,461755399,461754689,31.596,7.0,0.16,1
E1835,461755399,461755389,44.103,7.0,0.16,1
E1836,461755418,461755427,31.074,7.0,0.16,1
E1837,461755418,461755421,30.895,7.0,0.16,1
E1838,461755418,461755389,24.76,7.0,0.16,1
E1839,461755418,461754769,32.695,7.0,0.16,1
E1840,461755421,461754687,24.886,7.0,0.16,1
E1841,461755421,461754703,32.676,7.0,0.16,1
E1842,461755421,461755418,30.895,7.0,0.16,1
E1843,461755421,461754724,76.554,7.0,0.16,1
E1844,461755424,461754752,54.836,7.0,0.16,1
E1845,461755424,461755427,48.321,7.0,0.16,1
E1846,461755424,461754756,26.255,7.0,0.16,1
E1847,461755424,461754754,31.001,7.0,0.16,1
E1848,461755427,461754726,28.552,7.0,0.16,1
E1849,461755427,461755418,31.074,7.0,0.16,1
E1850,461755427,461755424,48.321,7.0,0.16,1
E1851,461755427,461755388,25.427,7.0,0.16,1
E1852,529481127,2631196068,113.389,12.0,0.16,1
E1853,529481127,427593142,48.287,7.0,0.16,1
E1854,529485167,295735339,96.50399999999999,12.0,0.16,1
E1855,529485167,1578117092,44.441,7.0,0.16,1
E1856,574254937,427593142,29.589,7.0,0.16,1
E1857,574307857,427593110,80.59,7.0,0.16,1
E1858,574307857,599150773,42.419,9.0,0.16,1
E1859,575347923,461539248,58.888,7.0,0.16,1
E1860,575347923,6887682079,15.883,7.0,0.16,1
E1861,575347923,460976146,42.132,7.0,0.16,1
E1862,575356520,460976146,96.016,7.0,0.16,1
E1863,575356520,295734675,47.669,7.0,0.16,1
E1864,575356520,3527916470,23.688,7.0,0.16,1
E1865,576096994,295735340,37.234,12.0,0.16,1
E1866,576096994,576099242,113.242,7.0,0.16,1
E1867,576099242,427593299,59.965,4.0,0.16,1
E1868,576099242,576096994,113.242,7.0,0.16,1
E1869,576099520,427593300,122.871,7.0,0.16,1
E1870,576099520,427593298,78.935,7.0,0.16,1
E1871,576099520,10079431139,95.112,7.0,0.16,1
E1872,576100603,10079431132,14.949,9.0,0.16,1
E1873,576100603,10079431139,58.127,7.0,0.16,1
E1874,576100603,426962428,79.044,9.0,0.16,1
E1875,577449988,427593301,60.589,4.0,0.16,1
E1876,577449988,427593103,96.90299999999999,4.0,0.16,1
E1877,577449988,577450037,70.585,7.0,0.16,1
E1878,577450037,577449988,70.585,7.0,0.16,1
E1879,577450297,461539258,93.651,7.0,0.16,1
E1880,577450297,427593086,148.265,7.0,0.16,1
E1881,577450297,295734675,298.443,7.0,0.16,1
E1882,577450613,1290203375,48.885,7.0,0.16,1
E1883,577450613,10062944259,15.322,7.0,0.16,1
E1884,577450613,1290203317,193.31799999999998,7.0,0.16,1
E1885,577450614,427593239,23.475,7.0,0.16,1
E1886,577450614,427593236,15.679,7.0,0.16,1
E1887,577450614,10062944259,25.753,7.0,0.16,1
E1888,580236832,582770393,41.507,7.0,0.16,1
E1889,580236832,427593364,97.388,7.0,0.16,1
E1890,580236832,427593076,98.521,7.0,0.16,1
E1891,580237168,582770393,39.449,7.0,0.16,1
E1892,580237168,426962427,97.21799999999999,12.0,0.16,1
E1893,580248015,427593183,81.29,7.0,0.16,1
E1894,580248015,9935424306,155.497,7.0,0.16,1
E1895,580248015,442966201,137.252,7.0,0.16,1
E1896,580250771,460976063,96.59299999999999,7.0,0.16,1
E1897,580250771,427593101,76.911,7.0,0.16,1
E1898,580250771,11393403836,101.76899999999999,7.0,0.16,1
E1899,581469973,427593308,72.131,4.0,0.16,1
E1900,581469973,427593301,130.88500000000002,4.0,0.16,1
E1901,581469973,581470744,144.791,7.0,0.16,1
E1902,581470744,581469973,144.791,7.0,0.16,1
E1903,581472284,581472895,59.782,7.0,0.16,1
E1904,581472284,427593309,54.437,9.0,0.16,1
E1905,581472895,581472284,59.782,7.0,0.16,1
E1906,582770393,580236832,41.507,7.0,0.16,1
E1907,582770393,1578117090,97.395,5.0,0.16,1
E1908,582770393,580237168,39.449,7.0,0.16,1
E1909,583465629,10063089206,61.44,7.0,0.16,1
E1910,583465629,1578117098,92.621,5.0,0.16,1
E1911,583465629,295735337,39.844,9.0,0.16,1
E1912,583465629,460976059,78.824,7.0,0.16,1
E1913,588511500,427593101,118.899,9.0,0.16,1
E1914,588511500,588511503,92.561,7.0,0.16,1
E1915,588511503,588511500,92.561,7.0,0.16,1
E1916,588511725,10063089206,14.463,7.0,0.16,1
E1917,588511725,427593399,28.085,7.0,0.16,1
E1918,588511725,1096956256,31.839,7.0,0.16,1
E1919,597520668,427593153,53.963,7.0,0.16,1
E1920,597520668,597520675,72.098,7.0,0.16,1
E1921,597520668,427593309,92.69,7.0,0.16,1
E1922,597520675,597520668,72.098,7.0,0.16,1
E1923,599150773,427593132,81.642,5.0,0.16,1
E1924,599150773,426962387,37.561,9.0,0.16,1
E1925,610181070,427593100,71.572,7.0,0.16,1
E1926,610181070,610181414,41.431,7.0,0.16,1
E1927,610181070,610181412,115.18100000000001,7.0,0.16,1
E1928,610181412,610181413,45.706,7.0,0.16,1
E1929,610181412,610181414,74.402,7.0,0.16,1
E1930,610181412,610181070,115.18100000000001,7.0,0.16,1
E1931,610181413,427593099,76.941,7.0,0.16,1
E1932,610181413,610181416,41.57,7.0,0.16,1
E1933,610181413,610181412,45.706,7.0,0.16,1
E1934,610181413,610333282,38.191,7.0,0.16,1
E1935,610181414,427593099,46.231,7.0,0.16,1
E1936,610181414,610181412,74.402,7.0,0.16,1
E1937,610181414,610181070,41.431,7.0,0.16,1
E1938,610181415,427593099,39.882,7.0,0.16,1
E1939,610181415,610181416,77.929,7.0,0.16,1
E1940,610181415,617235507,42.124,7.0,0.16,1
E1941,610181416,617235720,41.659,7.0,0.16,1
E1942,610181416,610181413,41.57,7.0,0.16,1
E1943,610181416,610181415,77.929,7.0,0.16,1
E1944,610181434,617235720,33.612,7.0,0.16,1
E1945,610181434,10079431073,36.739,4.0,0.16,1
E1946,610181434,10079417512,35.095,4.0,0.16,1
E1947,610333282,610333359,45.1,7.0,0.16,1
E1948,610333282,427593075,98.456,7.0,0.16,1
E1949,610333282,610181413,38.191,7.0,0.16,1
E1950,610333339,610333359,76.997,7.0,0.16,1
E1951,610333339,426962429,53.376,4.0,0.16,1
E1952,610333339,427593075,50.291,4.0,0.16,1
E1953,610333359,610333282,45.1,7.0,0.16,1
E1954,610333359,427593090,49.873,7.0,0.16,1
E1955,610333359,610333339,76.997,7.0,0.16,1
E1956,613007326,442966467,23.161,4.0,0.16,1
E1957,613007326,613014002,48.848,4.0,0.16,1
E1958,613007326,10079431026,103.406,7.0,0.16,1
E1959,613008658,427593300,55.353,7.0,0.16,1
E1960,613008658,10079431137,52.143,7.0,0.16,1
E1961,613008658,655441719,69.232,7.0,0.16,1
E1962,613008762,10079431137,7.918,7.0,0.16,1
E1963,613014002,442966046,75.996,4.0,0.16,1
E1964,613014002,613007326,48.848,4.0,0.16,1
E1965,613014002,427593089,11.819,4.0,0.16,1
E1966,617235507,427593074,66.09,7.0,0.16,1
E1967,617235507,617235720,78.347,7.0,0.16,1
E1968,617235507,610181415,42.124,7.0,0.16,1
E1969,617235720,610181434,33.612,7.0,0.16,1
E1970,617235720,610181416,41.659,7.0,0.16,1
E1971,617235720,617235507,78.347,7.0,0.16,1
E1972,617759803,427593145,112.707,7.0,0.16,1
E1973,618710180,618711436,36.76,7.0,0.16,1
E1974,618710180,427593363,98.41,7.0,0.16,1
E1975,618710180,427593284,97.624,7.0,0.16,1
E1976,618711436,618710180,36.76,7.0,0.16,1
E1977,618711436,618712334,99.139,7.0,0.16,1
E1978,618711436,427593165,97.387,7.0,0.16,1
E1979,618711436,427593112,42.423,7.0,0.16,1
E1980,618712334,427593363,36.382,7.0,0.16,1
E1981,618712334,618711436,99.139,7.0,0.16,1
E1982,618712334,10060562680,99.356,7.0,0.16,1
E1983,619036171,460976141,78.46,7.0,0.16,1
E1984,625854979,427593113,88.04499999999999,4.0,0.16,1
E1985,625854979,10079431074,71.538,4.0,0.16,1
E1986,625854979,625855648,83.356,7.0,0.16,1
E1987,625855648,625854979,83.356,7.0,0.16,1
E1988,650617133,456029899,81.264,7.0,0.16,1
E1989,650617133,316660937,46.206,7.0,0.16,1
E1990,650617133,11209626937,88.993,7.0,0.16,1
E1991,652440573,427593317,13.446,7.0,0.16,1
E1992,652440573,427593170,36.482,7.0,0.16,1
E1993,652440573,652440598,100.699,7.0,0.16,1
E1994,652440574,427593385,35.44,7.0,0.16,1
E1995,652440574,427593320,34.703,7.0,0.16,1
E1996,652440574,652440598,109.663,7.0,0.16,1
E1997,652440598,461754622,37.184,7.0,0.16,1
E1998,652440598,652440608,33.261,7.0,0.16,1
E1999,652440598,652440574,109.663,7.0,0.16,1
E2000,652440598,652440573,100.699,7.0,0.16,1
E2001,652440608,427593320,109.831,7.0,0.16,1
E2002,652440608,427593319,101.357,7.0,0.16,1
E2003,652440608,652440598,33.261,7.0,0.16,1
E2004,652440608,652440619,38.257,7.0,0.16,1
E2005,652440619,652440654,47.017,7.0,0.16,1
E2006,652440619,427593241,11.531,7.0,0.16,1
E2007,652440619,652440608,38.257,7.0,0.16,1
E2008,652440641,427593179,24.229,7.0,0.16,1
E2009,652440641,652440654,29.756,7.0,0.16,1
E2010,652440641,652440661,130.579,7.0,0.16,1
E2011,652440651,427593242,14.857,7.0,0.16,1
E2012,652440651,427593235,27.41,7.0,0.16,1
E2013,652440651,652440661,106.734,7.0,0.16,1
E2014,652440653,652440654,24.767,7.0,0.16,1
E2015,652440653,652440660,109.664,7.0,0.16,1
E2016,652440653,652440656,27.471,7.0,0.16,1
E2017,652440654,652440641,29.756,7.0,0.16,1
E2018,652440654,652440619,47.017,7.0,0.16,1
E2019,652440654,652440653,24.767,7.0,0.16,1
E2020,652440655,427593350,105.664,7.0,0.16,1
E2021,652440655,427593241,26.793,7.0,0.16,1
E2022,652440655,652440656,32.903,7.0,0.16,1
E2023,652440656,652440655,32.903,7.0,0.16,1
E2024,652440656,652440653,27.471,7.0,0.16,1
E2025,652440656,652440658,109.547,7.0,0.16,1
E2026,652440658,427593350,29.736,7.0,0.16,1
E2027,652440658,1290203352,3.516,7.0,0.16,1
E2028,652440658,652440656,109.547,7.0,0.16,1
E2029,652440660,1290203352,22.175,7.0,0.16,1
E2030,652440660,652440661,29.177,7.0,0.16,1
E2031,652440660,652440653,109.664,7.0,0.16,1
E2032,652440660,1290203324,104.946,7.0,0.16,1
E2033,652440661,652440660,29.177,7.0,0.16,1
E2034,652440661,427593351,25.64,7.0,0.16,1
E2035,652440661,652440651,106.734,7.0,0.16,1
E2036,652440661,652440641,130.579,7.0,0.16,1
E2037,655441719,427593100,34.042,7.0,0.16,1
E2038,655441719,655441960,45.926,7.0,0.16,1
E2039,655441719,613008658,69.232,7.0,0.16,1
E2040,655441960,655441719,45.926,7.0,0.16,1
E2041,659506558,3401990808,28.221,7.0,0.16,1
E2042,659506558,2107142375,32.77,7.0,0.16,1
E2043,693239516,456029954,54.765,7.0,0.16,1
E2044,693239516,427593276,131.537,9.0,0.16,1
E2045,693306184,4352585854,79.851,7.0,0.16,1
E2046,967505219,456029916,93.29,7.0,0.16,1
E2047,967505219,967505887,40.852,7.0,0.16,1
E2048,967505219,967505895,35.934,7.0,0.16,1
E2049,967505220,456029921,64.652,7.0,0.16,1
E2050,967505223,456029913,92.05,7.0,0.16,1
E2051,967505223,456029891,43.377,7.0,0.16,1
E2052,967505223,967505887,32.207,7.0,0.16,1
E2053,967505456,456029910,93.766,7.0,0.16,1
E2054,967505456,2536352368,49.046,7.0,0.16,1
E2055,967505456,967505895,80.991,7.0,0.16,1
E2056,967505456,693239516,84.471,7.0,0.16,1
E2057,967505887,456029912,92.502,7.0,0.16,1
E2058,967505887,967505223,32.207,7.0,0.16,1
E2059,967505887,967505219,40.852,7.0,0.16,1
E2060,967505887,456029932,47.62,7.0,0.16,1
E2061,967505895,456029911,93.176,7.0,0.16,1
E2062,967505895,967505219,35.934,7.0,0.16,1
E2063,967505895,456029933,48.461,7.0,0.16,1
E2064,967505895,967505456,80.991,7.0,0.16,1
E2065,1096956256,427593399,13.266,4.0,0.16,1
E2066,1096956256,427593303,42.976,4.0,0.16,1
E2067,1096956256,588511725,31.839,7.0,0.16,1
E2068,1140764282,456086112,19.981,7.0,0.16,1
E2069,1140764282,1521158043,41.372,7.0,0.16,1
E2070,1289821760,427593090,85.393,4.0,0.16,1
E2071,1289821760,426962428,75.848,4.0,0.16,1
E2072,1289821760,10079431097,55.287,7.0,0.16,1
E2073,1289821767,10079431097,81.97800000000001,7.0,0.16,1
E2074,1290125203,11393941775,48.403,7.0,0.16,1
E2075,1290125222,11393941774,59.588,7.0,0.16,1
E2076,1290203315,10062944258,26.059,7.0,0.16,1
E2077,1290203315,1290203356,26.504,7.0,0.16,1
E2078,1290203315,1290203375,31.594999999999995,7.0,0.16,1
E2079,1290203317,427593252,8.772,7.0,0.16,1
E2080,1290203317,577450613,193.31799999999998,7.0,0.16,1
E2081,1290203317,427593246,119.64099999999999,7.0,0.16,1
E2082,1290203324,427593242,12.978,7.0,0.16,1
E2083,1290203324,652440660,104.946,7.0,0.16,1
E2084,1290203324,1290203339,21.345,7.0,0.16,1
E2085,1290203325,461539265,33.756,7.0,0.16,1
E2086,1290203325,11010159796,3.75,4.0,0.16,1
E2087,1290203325,461539257,88.62,4.0,0.16,1
E2088,1290203339,1290203352,107.314,7.0,0.16,1
E2089,1290203339,1290203324,21.345,7.0,0.16,1
E2090,1290203339,427593236,31.839,7.0,0.16,1
E2091,1290203352,652440658,3.516,7.0,0.16,1
E2092,1290203352,652440660,22.175,7.0,0.16,1
E2093,1290203352,1290203339,107.314,7.0,0.16,1
E2094,1290203356,1290203315,26.504,7.0,0.16,1
E2095,1290203356,427593252,18.2,7.0,0.16,1
E2096,1290203356,10172737314,36.67,7.0,0.16,1
E2097,1290203356,1290203375,41.260999999999996,7.0,0.16,1
E2098,1290203375,577450613,48.885,7.0,0.16,1
E2099,1290203375,1290203356,41.261,7.0,0.16,1
E2100,1290203375,1290203315,31.595,7.0,0.16,1
E2101,1521158043,1140764282,41.372,7.0,0.16,1
E2102,1578117090,1578117092,95.742,5.0,0.16,1
E2103,1578117090,427593076,39.55,7.0,0.16,1
E2104,1578117090,582770393,97.395,5.0,0.16,1
E2105,1578117090,295735339,41.268,7.0,0.16,1
E2106,1578117092,1578117090,95.742,5.0,0.16,1
E2107,1578117092,2631196070,36.772,7.0,0.16,1
E2108,1578117092,1578117095,105.925,5.0,0.16,1
E2109,1578117092,529485167,44.441,7.0,0.16,1
E2110,1578117095,427593304,36.831,4.0,0.16,1
E2111,1578117095,295735338,41.762,4.0,0.16,1
E2112,1578117095,1578117092,105.925,5.0,0.16,1
E2113,1578117095,11304834587,107.816,5.0,0.16,1
E2114,1578117098,11304834587,1.951,4.0,0.16,1
E2115,1578117098,583465629,92.621,5.0,0.16,1
E2116,1578117098,427593085,39.964999999999996,4.0,0.16,1
E2117,1599612417,456086086,32.891,7.0,0.16,1
E2118,1599612417,456086068,39.026,7.0,0.16,1
E2119,1599612417,10079168131,64.909,7.0,0.16,1
E2120,1617398521,456036763,1.976,12.0,0.16,1
E2121,1947653250,295735336,368.02199999999993,12.0,0.16,1
E2122,1947653270,1947653250,9.975999999999999,12.0,0.16,1
E2123,2107142375,659506558,32.77,7.0,0.16,1
E2124,2536352368,967505456,49.046,7.0,0.16,1
E2125,2536352368,316660939,64.212,7.0,0.16,1
E2126,2631196063,427593173,53.271,7.0,0.16,1
E2127,2631196063,427593156,14.603,7.0,0.16,1
E2128,2631196063,427593244,37.742,7.0,0.16,1
E2129,2631196068,427593305,102.36500000000001,12.0,0.16,1
E2130,2631196068,2631196069,45.17100000000001,7.0,0.16,1
E2131,2631196069,427593142,110.786,7.0,0.16,1
E2132,2631196069,9190087418,37.235,7.0,0.16,1
E2133,2631196069,427593141,102.546,7.0,0.16,1
E2134,2631196069,2631196068,45.17100000000001,7.0,0.16,1
E2135,2631196070,1578117092,36.772,7.0,0.16,1
E2136,2631196070,9190087418,52.02,7.0,0.16,1
E2137,2631196070,427593076,96.484,7.0,0.16,1
E2138,2631196070,427593304,104.376,7.0,0.16,1
E2139,3401990808,3401990810,39.136,7.0,0.16,1
E2140,3401990808,659506558,28.221,7.0,0.16,1
E2141,3401990808,9190134542,29.904,7.0,0.16,1
E2142,3401990810,3919859738,23.602,7.0,0.16,1
E2143,3401990810,3401990808,39.136,7.0,0.16,1
E2144,3401990815,9190134542,26.356,7.0,0.16,1
E2145,3422923600,3422923601,10.897,7.0,0.16,1
E2146,3422923600,9190087433,43.251,7.0,0.16,1
E2147,3422923600,427531071,74.97500000000001,7.0,0.16,1
